hotel_name,price_euros,rating,neighborhood
Cozy apartment-1Bedroom 1Bath-Chamberí,865.0,7.0,"Chamberí, Madrid"
JC Rooms Chueca,1.136,8.2,"Centro de Madrid, Madrid"
Hostal Arrate,716.0,7.9,"Chamberí, Madrid"
Hostal Central Palace Madrid,1.28,9.2,"Centro de Madrid, Madrid"
Silken Puerta Madrid,859.0,8.5,"San Blas, Madrid"
Feelathome Castilla Apartments,1.104,9.2,"Tetuán, Madrid"
SUITES YOU Gran Vía,1.035,7.5,"Centro de Madrid, Madrid"
Cozy apartment - 1Bedroom 1Bath -Cuatro Caminos,806.0,7.7,"Tetuán, Madrid"
Urban Rooms Madrid Ventas,551.0,,"Ciudad Lineal, Madrid"
BYPILLOW Crosstown,1.23,8.7,"Centro de Madrid, Madrid"
Ibis Styles Madrid City Las Ventas,1.259,8.6,"Ciudad Lineal, Madrid"
Amplio piso a 300m de Retiro,1.222,8.6,"Retiro, Madrid"
Rafaelhoteles Atocha,1.059,8.2,"Arganzuela, Madrid"
Avani Alonso Martinez Madrid hotel -previously NH Alonso Martinez,1.332,8.6,"Chamberí, Madrid"
Exe Madrid Norte,903.0,8.6,"Hortaleza, Madrid"
NH Barajas Airport,1.059,8.4,"Barajas, Madrid"
Far Home Bernabeu,737.0,8.5,"Tetuán, Madrid"
Exe Zarzuela Park,866.0,8.5,"Moncloa - Aravaca, Madrid"
New Go Inn,1.024,8.2,"Centro de Madrid, Madrid"
Hotel Princesa Plaza Madrid,1.772,8.2,"Centro de Madrid, Madrid"
MyHouseSpain - Moderno apartamento a escasos metros del Bernabeu,1.021,7.1,"Tetuán, Madrid"
Hostal MH Fuencarral,1.068,8.2,"Centro de Madrid, Madrid"
II Castillas Madrid,1.155,8.7,"Centro de Madrid, Madrid"
Aspasios Atocha Apartments,1.127,8.9,"Centro de Madrid, Madrid"
Hostal Escala Suites,1.093,8.1,"Hortaleza, Madrid"
APARTAMENTO en ATOCHA - Silencioso y luminoso,897.0,8.3,"Arganzuela, Madrid"
Reformado decorado céntrico 1 dormitorio,839.0,8.3,"Tetuán, Madrid"
Apartamento de lujo nueva construcción en distrito Salamanca Madrid,865.0,8.9,"Salamanca, Madrid"
Hostal Yolanda,800.0,7.9,"Centro de Madrid, Madrid"
Hostal Gran Via 44,1.208,7.9,"Centro de Madrid, Madrid"
NH Collection Madrid Abascal,1.372,8.8,"Chamberí, Madrid"
Hostal Cuatro Torres,565.0,7.1,"Fuencarral - El Pardo, Madrid"
NH Collection Madrid Eurobuilding,1.526,8.9,"Chamartín, Madrid"
NEW Moderno y elegante apartamento céntrico,839.0,7.4,"Puente de Vallecas, Madrid"
NH Paseo de la Habana,1.347,8.1,"Chamartín, Madrid"
Leonardo Boutique Hotel Madrid,1.285,8.3,"Chamberí, Madrid"
Magnifico Studio Madrid,763.0,8.0,"Arganzuela, Madrid"
Luxury and elegant apartment Madrid,866.0,9.6,"Latina, Madrid"
Amplio y cómodo apartamento cerca Plaza Castilla,988.0,7.7,"Tetuán, Madrid"
Barceló Imagine,1.441,9.2,"Chamartín, Madrid"
The Social Hub Madrid,1.097,8.8,"Moncloa - Aravaca, Madrid"
